Time,HMDP.x,HMDP.y,HMDP.z,HMDR_Q.x,HMDR_Q.y,HMDR_Q.z,HMDR_Q.w,LeftHandP.x,LeftHandP.y,LeftHandP.z,LeftHandR_Q.x,LeftHandR_Q.y,LeftHandR_Q.z,LeftHandR_Q.w,RightHandP.x,RightHandP.y,RightHandP.z,RightHandR_Q.x,RightHandR_Q.y,RightHandR_Q.z,RightHandR_Q.w,TriggerPull
9.820562,0.160594,1.215149,0.274663,-0.10474,0.01152347,-0.04073901,-0.993598,0.182532,1.175399,0.6815038,0.4297153,-0.1057026,0.4206337,-0.7919842,0.4212692,1.23713,0.5407772,0.6489887,0.02530016,0.4399942,-0.6201442,1
9.831417,0.1605873,1.215183,0.2746632,-0.1044561,0.01159168,-0.04076292,-0.9936262,0.1825651,1.175101,0.6816249,0.4288308,-0.1063473,0.421535,-0.7918983,0.4210458,1.237289,0.5407292,0.6490722,0.0258643,0.4400598,-0.6199868,1
9.842355,0.1605382,1.215262,0.2746311,-0.1043088,0.0115475,-0.04080728,-0.9936403,0.1824992,1.175007,0.6817061,0.4283728,-0.1066142,0.4216126,-0.792069,0.4210033,1.237457,0.5408477,0.648876,0.02616936,0.4405735,-0.6198147,1
9.853431,0.160486,1.215323,0.2746648,-0.1040449,0.01156957,-0.0407751,-0.9936692,0.1825204,1.174911,0.6816971,0.4285779,-0.1067082,0.4212241,-0.792152,0.420855,1.23758,0.5408458,0.6488434,0.02664616,0.4407732,-0.6196864,1
9.864727,0.1604388,1.215415,0.2746485,-0.1038963,0.01144145,-0.04081814,-0.9936844,0.182652,1.174784,0.6817433,0.4284434,-0.1067142,0.4206568,-0.7925252,0.4206827,1.237731,0.5407506,0.6490271,0.02673394,0.4401289,-0.6199482,1
9.875621,0.1603274,1.215416,0.2746686,-0.1036656,0.01135665,-0.04082805,-0.9937091,0.1827134,1.174628,0.6817253,0.4281372,-0.1070586,0.4205496,-0.7927012,0.4204785,1.237965,0.540541,0.6493658,0.02698126,0.439629,-0.6199374,1
9.886747,0.1603065,1.215494,0.2746157,-0.1035178,0.01122854,-0.040739,-0.9937295,0.1827039,1.174524,0.6819004,0.4280536,-0.1070191,0.4210222,-0.7925007,0.4202886,1.238121,0.5403116,0.6496029,0.02720746,0.4391145,-0.6200438,1
9.89787,0.1602603,1.215549,0.2745907,-0.1033856,0.01102537,-0.04081531,-0.9937424,0.1826833,1.174284,0.6819494,0.4280397,-0.1071058,0.4213085,-0.7923445,0.4201522,1.238086,0.5400828,0.6495564,0.02765888,0.4393149,-0.6199306,1
9.910019,0.1602437,1.215635,0.2745317,-0.1031443,0.01089557,-0.04087855,-0.9937663,0.1826938,1.174001,0.6820489,0.4278162,-0.107085,0.4221136,-0.7920393,0.4200282,1.238232,0.5399603,0.6494457,0.02823082,0.4397357,-0.6197224,1
9.920442,0.1601784,1.215727,0.2745408,-0.1030144,0.0106935,-0.0409031,-0.993781,0.1826935,1.173726,0.6822254,0.427333,-0.1072257,0.4221953,-0.7922377,0.4199505,1.238331,0.5399498,0.6491965,0.02834075,0.4402198,-0.6196347,1
9.931243,0.1601764,1.215817,0.274518,-0.1028481,0.01053729,-0.04095661,-0.9937977,0.1826673,1.173528,0.6823376,0.4271901,-0.1072516,0.422115,-0.792354,0.4198651,1.238446,0.5398732,0.6490668,0.0285361,0.4404587,-0.619592,1
9.942315,0.1601667,1.215893,0.2745104,-0.1026703,0.01038279,-0.04113377,-0.9938104,0.182572,1.173295,0.6825242,0.427043,-0.107388,0.4214973,-0.7927434,0.4197294,1.238559,0.539775,0.6493697,0.02868139,0.4400393,-0.6195658,1
9.953369,0.1601846,1.215901,0.2744848,-0.1023875,0.01017876,-0.04128346,-0.9938354,0.1825277,1.173124,0.6826289,0.4266673,-0.107359,0.4215316,-0.7929314,0.419538,1.238675,0.5397161,0.6498165,0.02904522,0.4393905,-0.619541,1
9.96487,0.1601646,1.215954,0.2745014,-0.1020995,0.01000478,-0.04140104,-0.993862,0.1823441,1.172905,0.6827795,0.4263729,-0.1072916,0.4210326,-0.793364,0.4192992,1.238899,0.5395739,0.6503783,0.02943072,0.4383596,-0.6196634,1
9.975854,0.1600956,1.215967,0.2745868,-0.1017272,0.009766073,-0.0417411,-0.9938883,0.1822652,1.172729,0.6829172,0.4262902,-0.106828,0.4209168,-0.7935323,0.4191762,1.239015,0.5394375,0.6506863,0.02979904,0.4374903,-0.6199369,1
9.986815,0.160051,1.215997,0.2746886,-0.1015294,0.009638423,-0.04189708,-0.9939032,0.1821258,1.172624,0.6830671,0.4261303,-0.1063194,0.4207454,-0.7937773,0.4189302,1.23924,0.539356,0.6510188,0.03011074,0.436009,-0.620616,1
9.997884,0.1599959,1.216041,0.2746978,-0.1012723,0.009402616,-0.0421093,-0.9939228,0.1820227,1.172478,0.6831744,0.4258946,-0.1061159,0.420626,-0.7939942,0.4187343,1.239303,0.5393522,0.6512833,0.0302012,0.4352852,-0.620842,1
10.00959,0.1599324,1.216058,0.2748015,-0.1011221,0.009228158,-0.04222358,-0.9939349,0.1820098,1.172284,0.6832666,0.4258247,-0.106501,0.420767,-0.7939057,0.418695,1.239377,0.5392836,0.6514779,0.03041598,0.4354054,-0.620543,1
10.02051,0.1598665,1.216116,0.274837,-0.1009584,0.00907687,-0.04233292,-0.9939482,0.1818974,1.172111,0.6833798,0.4255252,-0.106883,0.4206119,-0.7940971,0.4186348,1.239287,0.5393212,0.6513337,0.03047997,0.4357251,-0.6204668,1
10.03121,0.1597902,1.216144,0.2748399,-0.1007669,0.008980903,-0.04254495,-0.9939595,0.1818963,1.171923,0.6835206,0.4252027,-0.1073309,0.4202481,-0.7944019,0.4186665,1.239277,0.5395118,0.6505532,0.0305661,0.4367064,-0.6205915,1
10.04234,0.1597269,1.216194,0.274887,-0.1005803,0.00880322,-0.04256347,-0.9939792,0.1818174,1.171818,0.6836116,0.4250864,-0.1072527,0.4203343,-0.7944292,0.4186695,1.239239,0.5394311,0.6504536,0.03044091,0.4368378,-0.6206095,1
10.05338,0.1597064,1.216277,0.2749529,-0.1004416,0.008688368,-0.04277238,-0.9939852,0.1817429,1.171647,0.6837961,0.4251032,-0.10678,0.4208389,-0.7942168,0.4186449,1.23928,0.5394051,0.6505429,0.03057283,0.4367104,-0.6205992,1
10.06462,0.1596558,1.216316,0.2750254,-0.1000412,0.008604023,-0.04288454,-0.9940215,0.1817446,1.171448,0.6839276,0.4249919,-0.1065865,0.4213517,-0.7940303,0.4187418,1.239272,0.5393132,0.6509976,0.03029772,0.4362491,-0.6204603,1
10.0757,0.1596615,1.2164,0.2749916,-0.09981973,0.008491798,-0.04313259,-0.9940341,0.1817652,1.171176,0.6841486,0.4248361,-0.1069404,0.4217709,-0.7938436,0.4187341,1.239337,0.5392589,0.6512044,0.03032218,0.4359755,-0.6204344,1
10.08671,0.1596206,1.216505,0.2749791,-0.09951808,0.008327723,-0.04333998,-0.9940566,0.1817409,1.171028,0.6840996,0.4250389,-0.107373,0.4213468,-0.7939019,0.4187856,1.239311,0.5393718,0.6512057,0.03022637,0.4357069,-0.6206264,1
10.09794,0.159578,1.216571,0.2750395,-0.09925402,0.008323367,-0.04364884,-0.9940696,0.1817852,1.171027,0.6840712,0.4251725,-0.1075718,0.420609,-0.7941945,0.4187331,1.239239,0.5392963,0.6511942,0.02999835,0.4353762,-0.6208815,1
10.10898,0.1595641,1.216643,0.27506,-0.09903281,0.008304803,-0.04389408,-0.9940809,0.181759,1.171025,0.6841127,0.4252868,-0.1074288,0.4200702,-0.7944376,0.4187696,1.239264,0.5393057,0.6512126,0.0301943,0.4355479,-0.6207323,1
10.12012,0.1595211,1.216726,0.2751126,-0.09879312,0.008158668,-0.04417224,-0.9940937,0.1817616,1.171065,0.6840249,0.4254752,-0.1072708,0.420067,-0.7943599,0.4188943,1.239191,0.5391433,0.6512402,0.03010379,0.4359723,-0.6204096,1
10.13123,0.1595076,1.21681,0.2751156,-0.09853919,0.008012888,-0.04429316,-0.9941148,0.181747,1.171044,0.684061,0.4256106,-0.1070721,0.4208775,-0.7938851,0.4189925,1.23912,0.5390949,0.6513012,0.03004096,0.4364181,-0.6200351,1
10.14232,0.1594841,1.216876,0.2751517,-0.09842515,0.007921074,-0.04448538,-0.9941182,0.1818018,1.171062,0.6841606,0.4253836,-0.107226,0.4214923,-0.7936596,0.4191384,1.238986,0.5392425,0.6511604,0.03030636,0.4370048,-0.6197568,1
10.15326,0.159477,1.216938,0.2751502,-0.09809347,0.007699995,-0.04469181,-0.9941434,0.181841,1.171153,0.6842073,0.4254434,-0.1073548,0.4208837,-0.7939332,0.4191937,1.238898,0.5392807,0.6509538,0.03053221,0.4375341,-0.6195892,1
10.16448,0.1594652,1.217083,0.275207,-0.09777298,0.007567011,-0.04495119,-0.9941643,0.1818423,1.171235,0.6842602,0.4255363,-0.1071831,0.4203759,-0.7941756,0.4192463,1.2388,0.5393994,0.6508358,0.03065496,0.4374912,-0.6197374,1
10.17575,0.1595387,1.217265,0.2752365,-0.09736309,0.007307135,-0.04506186,-0.9942014,0.1818247,1.171396,0.6843225,0.4256443,-0.1069379,0.41976,-0.7944765,0.4191697,1.238735,0.5394182,0.651037,0.03052609,0.4370313,-0.619857,1
10.18659,0.1595083,1.217305,0.2752644,-0.09691395,0.00715023,-0.04520087,-0.9942402,0.1818217,1.171525,0.6843274,0.4258453,-0.1069036,0.4194042,-0.7945613,0.4190546,1.238689,0.5394316,0.6512232,0.03024256,0.4360362,-0.6203758,1
10.1978,0.1594975,1.217456,0.2752951,-0.09664556,0.006998608,-0.04546421,-0.9942554,0.181739,1.171575,0.6841629,0.4259763,-0.1070528,0.4191936,-0.7945822,0.4189845,1.238427,0.5395107,0.6510847,0.03012679,0.4359168,-0.6206108,1
10.20887,0.1595302,1.217574,0.2752793,-0.09644245,0.006774504,-0.04563899,-0.9942687,0.1817271,1.171703,0.684161,0.4257504,-0.1073563,0.4185359,-0.7950088,0.4188385,1.238367,0.539657,0.6507218,0.0306556,0.4358904,-0.620984,1
10.21996,0.1595234,1.217743,0.2752584,-0.09632857,0.006574124,-0.0459781,-0.9942654,0.181618,1.171922,0.6842241,0.4254499,-0.1075301,0.417493,-0.7956942,0.4187813,1.238353,0.5397484,0.6503848,0.03101301,0.4360423,-0.6212125,1
10.23153,0.159538,1.217931,0.2752444,-0.09598679,0.006514798,-0.04652141,-0.9942736,0.1814605,1.172187,0.6842517,0.4252914,-0.1074689,0.4158749,-0.796634,0.4188354,1.238269,0.5398976,0.6501049,0.03209622,0.4369693,-0.6207989,1
10.24212,0.1595345,1.218115,0.2751885,-0.09569344,0.006387605,-0.04684698,-0.9942874,0.1812621,1.172545,0.684219,0.4255149,-0.1063328,0.4145854,-0.7973389,0.4188883,1.23816,0.5398432,0.6504045,0.03238402,0.4366698,-0.620681,1
10.25326,0.1595359,1.218306,0.2751248,-0.0953148,0.006346296,-0.04721158,-0.9943067,0.1809433,1.172861,0.6843647,0.4257226,-0.1046247,0.4140887,-0.7977122,0.4188421,1.238113,0.5397964,0.6507314,0.03244305,0.4362341,-0.6206415,1
10.26432,0.1595262,1.218496,0.2750663,-0.09478088,0.006185394,-0.04751891,-0.9943442,0.1808219,1.173111,0.6843585,0.4263173,-0.1033783,0.4141957,-0.7975013,0.4187814,1.238062,0.5397142,0.6512298,0.03258982,0.436125,-0.6201877,1
10.27544,0.1595148,1.218773,0.2750485,-0.09417938,0.005909145,-0.04767676,-0.9943954,0.1807566,1.173234,0.6843776,0.4266699,-0.1029269,0.4143432,-0.7972947,0.4188129,1.238045,0.5397127,0.651404,0.03262321,0.4363168,-0.6198681,1
10.28705,0.159516,1.218966,0.2749908,-0.09337411,0.005772257,-0.0479353,-0.9944597,0.1808941,1.17327,0.6842914,0.4272106,-0.1029122,0.4147508,-0.7967948,0.4189308,1.238065,0.5397303,0.6515105,0.03177123,0.4364301,-0.6197205,1
10.29776,0.1595001,1.219207,0.2749379,-0.09251966,0.005519213,-0.04816702,-0.9945299,0.1808881,1.173376,0.6842617,0.4271319,-0.1032254,0.4146664,-0.7968405,0.4189153,1.237994,0.5397502,0.6514333,0.031325,0.4364301,-0.6198245,1
10.30883,0.1594961,1.219442,0.2748721,-0.09151573,0.005274502,-0.04856644,-0.9946047,0.1809493,1.17339,0.684298,0.426925,-0.1032231,0.4141094,-0.7972412,0.4188511,1.238145,0.5398823,0.6512892,0.03140838,0.4364468,-0.6199597,1
10.32002,0.1594936,1.219702,0.2748202,-0.09050947,0.005010265,-0.04896067,-0.9946788,0.1808995,1.173257,0.6843861,0.4265558,-0.1031975,0.4136453,-0.7976829,0.4188454,1.238182,0.5399055,0.6514161,0.03153382,0.4363357,-0.6198984,1
10.33124,0.1594691,1.219948,0.274785,-0.08951847,0.004720009,-0.04939255,-0.9947485,0.181057,1.173101,0.6844506,0.4265123,-0.1033843,0.4139397,-0.7975292,0.4186877,1.238388,0.5399005,0.6516759,0.0317439,0.436202,-0.6197087,1
10.34208,0.1594526,1.220188,0.2747267,-0.08855911,0.004434998,-0.04977125,-0.9948168,0.1813004,1.172903,0.6845021,0.426655,-0.1037286,0.4146791,-0.7970241,0.4186776,1.238419,0.5398916,0.6518676,0.03240315,0.4364112,-0.6193255,1
10.35321,0.1594585,1.220436,0.2746164,-0.08762684,0.004197826,-0.05024653,-0.9948765,0.1814936,1.172789,0.6845438,0.4266987,-0.1038756,0.4150072,-0.7968106,0.4185088,1.238648,0.5398618,0.6519427,0.03309992,0.4368204,-0.618921,1
10.36433,0.1594507,1.220682,0.2745441,-0.08677643,0.003983833,-0.05064619,-0.9949316,0.1815758,1.172533,0.6847178,0.4263931,-0.1038882,0.4161903,-0.7963553,0.418386,1.238737,0.5398167,0.6520234,0.03313399,0.4364352,-0.6191058,1
10.37546,0.1594301,1.220911,0.2745022,-0.08577985,0.003690309,-0.05119387,-0.9949912,0.1818398,1.172345,0.6848058,0.4260177,-0.1040891,0.4174602,-0.7958652,0.4183514,1.23888,0.539669,0.6521258,0.03346289,0.4363625,-0.6190316,1
10.3865,0.1593765,1.221152,0.2744246,-0.08501166,0.003469555,-0.0516655,-0.9950335,0.1822007,1.171957,0.6849335,0.4257171,-0.104474,0.4191131,-0.7951066,0.4181536,1.239176,0.5395899,0.6523851,0.03365613,0.4359708,-0.6190238,1
10.39779,0.1593616,1.22139,0.2743577,-0.08409835,0.003109752,-0.0519801,-0.9950959,0.1825125,1.171726,0.6849031,0.4259098,-0.1045666,0.4192801,-0.7949032,0.4180764,1.239401,0.53924,0.6529773,0.03364021,0.4353731,-0.618821,1
10.40882,0.1594183,1.221614,0.274249,-0.083211,0.002819779,-0.05232682,-0.9951532,0.1828967,1.171715,0.6849065,0.4261299,-0.1050913,0.4180903,-0.7953426,0.4178764,1.23961,0.5390679,0.6532541,0.03433621,0.4355168,-0.6183893,1
10.41985,0.1594222,1.221863,0.2741877,-0.08243937,0.002419139,-0.05277968,-0.9951946,0.1832038,1.171593,0.6847579,0.4260389,-0.105346,0.4172429,-0.7958024,0.417751,1.239872,0.5388902,0.6534052,0.03546796,0.4355346,-0.6181533,1
10.43115,0.1594142,1.222067,0.2741095,-0.08158349,0.001968585,-0.05308048,-0.9952502,0.183444,1.17142,0.684734,0.4256964,-0.1060954,0.4166641,-0.7961893,0.417439,1.24015,0.5387303,0.6536211,0.03591887,0.4348094,-0.6184093,1
10.44216,0.1594298,1.222306,0.2740432,-0.08075947,0.001602337,-0.053695,-0.995285,0.1837742,1.171148,0.6847799,0.4250525,-0.1070821,0.4167025,-0.7963812,0.417065,1.240479,0.538651,0.6536547,0.03616738,0.4343366,-0.6186915,1
10.45321,0.159467,1.222493,0.2739978,-0.07981502,0.001335696,-0.05426088,-0.9953309,0.183943,1.171006,0.6847822,0.4245904,-0.1076686,0.416356,-0.7967297,0.4168996,1.240478,0.5387004,0.6535481,0.03636249,0.4344731,-0.6186968,1
10.46442,0.1594918,1.222714,0.2739246,-0.07905589,0.000910322,-0.05475626,-0.9953649,0.1840653,1.171078,0.6848571,0.4244024,-0.1071836,0.4155366,-0.7973228,0.4166634,1.240684,0.538666,0.653459,0.0367744,0.4342589,-0.6189169,1
10.47533,0.1595328,1.222901,0.2738346,-0.07821219,0.0005870666,-0.05539417,-0.9953964,0.1841151,1.171137,0.6849002,0.4243357,-0.1066382,0.4148874,-0.7977694,0.4164934,1.240943,0.5385394,0.6535045,0.03667211,0.4336503,-0.6193016,1
10.48652,0.1595995,1.223053,0.2737659,-0.07728906,0.000107684,-0.05614441,-0.9954267,0.1841158,1.17141,0.6849123,0.4248202,-0.105726,0.4139607,-0.7981144,0.4163593,1.241102,0.5384659,0.6536641,0.0366064,0.433325,-0.6193649,1
10.49819,0.1596774,1.223231,0.2736741,-0.07641208,-0.0004587961,-0.05674745,-0.99546,0.1841244,1.171657,0.6849307,0.4253823,-0.1054512,0.4135055,-0.7980872,0.4162312,1.241164,0.5384374,0.6538474,0.0366071,0.4332729,-0.6192077,1
10.50877,0.1597359,1.223467,0.2736127,-0.07555182,-0.000966239,-0.05756498,-0.9954785,0.1841903,1.171782,0.684935,0.4255169,-0.1053887,0.4131662,-0.7981994,0.4161874,1.241226,0.5384083,0.6538731,0.03617944,0.4330133,-0.6193872,1
10.5198,0.1598257,1.223653,0.2735304,-0.07465716,-0.001678122,-0.05826914,-0.9955041,0.1842178,1.171904,0.6850228,0.4252217,-0.1058357,0.412995,-0.7983862,0.4163022,1.241183,0.538444,0.6537364,0.03673765,0.4335303,-0.6191371,1
10.53088,0.1598927,1.223878,0.2734395,-0.07385799,-0.00232873,-0.05885381,-0.995528,0.1842409,1.172016,0.6850722,0.424762,-0.1061383,0.4124992,-0.798847,0.416399,1.241193,0.5384256,0.6535317,0.03752451,0.434364,-0.6187214,1
10.54204,0.1600014,1.224051,0.2733688,-0.07301279,-0.002978151,-0.05928604,-0.995563,0.184253,1.172156,0.6850899,0.4245709,-0.1058072,0.4119301,-0.799286,0.4164667,1.241188,0.5383463,0.6535734,0.0381156,0.4351625,-0.6180798,1
10.55308,0.1601626,1.224286,0.2731519,-0.07227527,-0.003687179,-0.05973824,-0.9955873,0.1842927,1.172219,0.6851023,0.4245253,-0.1054945,0.412258,-0.7991825,0.4166936,1.241186,0.5380589,0.6538926,0.03824699,0.4358913,-0.61722,1
10.56441,0.1602741,1.224471,0.2730763,-0.07147222,-0.004369207,-0.06006777,-0.9956228,0.184397,1.172325,0.6851407,0.4245981,-0.1052784,0.4130245,-0.7987763,0.4168031,1.241181,0.5379679,0.6540716,0.03746617,0.4357189,-0.6171998,1
10.57582,0.1603127,1.22464,0.2730114,-0.07064446,-0.005082332,-0.06031049,-0.9956638,0.1844988,1.172317,0.6850699,0.4247731,-0.1051869,0.412925,-0.7987469,0.4168206,1.241201,0.5378761,0.6543143,0.03643053,0.4348675,-0.617605,1
10.58639,0.1604539,1.224856,0.2729464,-0.06973023,-0.005857722,-0.06064959,-0.9957033,0.184593,1.172614,0.6849819,0.4255189,-0.104733,0.4119345,-0.798921,0.4168407,1.241243,0.5377783,0.6546528,0.03591034,0.4340294,-0.6178662,1
10.59758,0.1605359,1.225019,0.2728568,-0.06878052,-0.006690743,-0.06103903,-0.9957403,0.1845347,1.173039,0.6848055,0.4260703,-0.1042026,0.4105536,-0.7994072,0.4168,1.241186,0.5377628,0.6548362,0.03599139,0.4337169,-0.6178866,1
10.60867,0.1606435,1.225155,0.2728947,-0.0680773,-0.00749455,-0.06140085,-0.9957606,0.1844929,1.173257,0.684723,0.4263094,-0.1036694,0.4101826,-0.7995395,0.4167997,1.241218,0.5377332,0.6548968,0.03616422,0.4335445,-0.6179334,1
10.62018,0.1607822,1.225305,0.2728306,-0.06733122,-0.008431731,-0.06180242,-0.995779,0.1845742,1.173345,0.684822,0.4260241,-0.1037598,0.4112812,-0.7991152,0.4167144,1.241203,0.5377859,0.6549319,0.03697801,0.4334594,-0.6179077,1
10.63093,0.1609256,1.225494,0.2727345,-0.0667477,-0.009228463,-0.06212563,-0.9957912,0.1847882,1.173299,0.6847006,0.4258818,-0.1044899,0.4122473,-0.7985979,0.4166722,1.241259,0.5377328,0.6551272,0.03705124,0.4329247,-0.618071,1
10.64214,0.1610808,1.22564,0.2726341,-0.06641465,-0.009957017,-0.06251888,-0.9957818,0.1850185,1.173253,0.6846038,0.4256989,-0.1051967,0.4125842,-0.7984289,0.4168601,1.241181,0.5374959,0.6553445,0.03715945,0.4327561,-0.6179522,1
10.65311,0.1612154,1.225787,0.272526,-0.06601294,-0.01067888,-0.06281663,-0.9957824,0.1851951,1.173249,0.6845248,0.4253731,-0.1060431,0.4124948,-0.7985367,0.4168223,1.241172,0.5374495,0.6552803,0.03740017,0.4329506,-0.6178696,1
10.66452,0.1613404,1.225883,0.2724275,-0.06575745,-0.01136129,-0.06308774,-0.9957746,0.1854069,1.173238,0.6844212,0.4251151,-0.106971,0.4119843,-0.7988136,0.4169419,1.241221,0.5373174,0.6551234,0.0371792,0.4328615,-0.6181117,1
10.6758,0.1614186,1.22602,0.2723425,-0.06558035,-0.01198395,-0.06321897,-0.9957706,0.1855183,1.173468,0.6843383,0.4251383,-0.1076318,0.411564,-0.7989292,0.4168794,1.24126,0.5372705,0.6551456,0.03684566,0.4322917,-0.6185067,1
10.68688,0.1615143,1.226024,0.2722573,-0.06530276,-0.01258076,-0.06344388,-0.9957671,0.1856365,1.1736,0.6842501,0.425469,-0.1077945,0.4111996,-0.798919,0.4168741,1.241231,0.5374022,0.6552685,0.03695836,0.4316747,-0.6188005,1
10.69796,0.161594,1.226099,0.2721729,-0.06497,-0.01325969,-0.06344986,-0.9957797,0.1856689,1.173592,0.6842533,0.4256193,-0.1072813,0.411733,-0.7986333,0.416801,1.241125,0.5376269,0.6552595,0.03728455,0.4313393,-0.6190245,1
10.70906,0.1616058,1.22621,0.2720996,-0.06474176,-0.01383885,-0.06348666,-0.9957843,0.1857097,1.173682,0.6842253,0.4257753,-0.1068706,0.4124785,-0.7982204,0.416664,1.241173,0.5376503,0.6552533,0.03774245,0.4308905,-0.6193159,1
10.72029,0.1616766,1.226242,0.2720056,-0.06458006,-0.0143277,-0.06361288,-0.9957799,0.1858793,1.173861,0.6840088,0.4257586,-0.106893,0.412669,-0.7981277,0.4166553,1.241245,0.5375242,0.6551901,0.0383435,0.4305827,-0.6195598,1
10.73095,0.1616837,1.226287,0.2719176,-0.0644585,-0.01482099,-0.06365918,-0.9957777,0.1859512,1.173945,0.6839231,0.425999,-0.1070369,0.4127092,-0.7979594,0.4164994,1.241311,0.5376132,0.6548927,0.03918393,0.4305109,-0.6198714,1
10.74216,0.1617321,1.226314,0.271829,-0.06432816,-0.01513516,-0.06376858,-0.9957743,0.186009,1.174168,0.6838223,0.4262137,-0.1071156,0.4126031,-0.797889,0.416451,1.241202,0.5376277,0.65503,0.03867365,0.4298227,-0.6202359,1
10.75316,0.1618011,1.226329,0.2717279,-0.06416655,-0.01534363,-0.06380619,-0.9957791,0.186202,1.174227,0.6837571,0.426294,-0.1071518,0.4123734,-0.7979601,0.4164038,1.240993,0.5375174,0.6555632,0.03782717,0.4292833,-0.6200982,1
10.76423,0.1618311,1.226337,0.2716418,-0.06408782,-0.01566781,-0.06395081,-0.9957699,0.1861743,1.17445,0.6837809,0.4262849,-0.1068698,0.4118223,-0.7982872,0.4164977,1.240932,0.5373455,0.6559184,0.0376046,0.4298731,-0.6193271,1
10.7753,0.1618567,1.226323,0.2716216,-0.06402993,-0.0158629,-0.06413202,-0.9957588,0.1859695,1.174788,0.6838415,0.4265137,-0.1061688,0.4121373,-0.7980961,0.4165514,1.24086,0.5372865,0.6558914,0.03757344,0.4304079,-0.6189861,1
10.78638,0.1618872,1.226311,0.2715117,-0.06395989,-0.01603531,-0.06418601,-0.9957572,0.1859542,1.174885,0.6837788,0.4269535,-0.1052832,0.4123748,-0.7978553,0.4164698,1.240894,0.5372553,0.6556193,0.03787241,0.430956,-0.6188747,1
10.79757,0.1619172,1.226332,0.2714767,-0.06400862,-0.01619971,-0.06431799,-0.9957429,0.1858884,1.17502,0.6838586,0.4270425,-0.1047351,0.4122571,-0.7979407,0.4164677,1.241028,0.5370439,0.6555503,0.03783137,0.4312927,-0.6187158,1
10.8087,0.1618824,1.226233,0.271377,-0.06388807,-0.01628972,-0.06437679,-0.9957452,0.185768,1.175073,0.6838708,0.4268183,-0.1047432,0.4119867,-0.7981992,0.4165732,1.240993,0.5368907,0.6554333,0.03835888,0.4320339,-0.6182899,1
10.81973,0.1618922,1.226201,0.271316,-0.06399977,-0.01645761,-0.0645204,-0.9957261,0.1857969,1.175076,0.6838976,0.4266287,-0.1049076,0.4120235,-0.79826,0.4164809,1.240947,0.5368466,0.6553448,0.03842637,0.432246,-0.6182312,1
10.83108,0.1618916,1.226146,0.2712133,-0.06393548,-0.01656493,-0.06465622,-0.9957196,0.1858591,1.17494,0.6838253,0.4266123,-0.1054179,0.4127684,-0.7978167,0.4162916,1.24098,0.5366757,0.6554945,0.03849379,0.4320089,-0.6182343,1
10.84204,0.1618915,1.226146,0.2711917,-0.0638919,-0.01662832,-0.06465558,-0.9957214,0.1860427,1.174711,0.6836764,0.4266001,-0.1062554,0.4136594,-0.7972504,0.4161661,1.24112,0.536383,0.6557189,0.03869222,0.4319852,-0.6180003,1
10.85313,0.1619244,1.226192,0.27117,-0.06372178,-0.01674384,-0.06466815,-0.9957295,0.1862628,1.174465,0.6835524,0.4264877,-0.1070579,0.4141657,-0.7969401,0.4160173,1.241186,0.5361998,0.6557463,0.03906877,0.4321654,-0.6178216,1
10.86424,0.1619767,1.22622,0.2711391,-0.063452,-0.01697748,-0.06465364,-0.9957437,0.1865015,1.174364,0.6836746,0.4261281,-0.1077769,0.4139712,-0.7971366,0.4159187,1.241247,0.5362036,0.6554486,0.03948108,0.4328941,-0.6176012,1
10.87529,0.1619925,1.226273,0.2710906,-0.06335152,-0.01710663,-0.06454005,-0.9957553,0.1864607,1.174268,0.6835562,0.425649,-0.1079643,0.4131395,-0.7977985,0.4158473,1.241313,0.5360296,0.6552675,0.03979065,0.4336953,-0.6172112,1
10.88629,0.162007,1.22635,0.2710179,-0.06325078,-0.01736016,-0.06437295,-0.9957682,0.1865566,1.174245,0.68347,0.4253908,-0.1083465,0.4121986,-0.7983708,0.4159724,1.24126,0.5359099,0.6549165,0.04021877,0.435021,-0.6166227,1
